trial_id,experiment_id,source_id,country,state,region,district,latitude,longitude,crop,crop_type,season,year,treatment,product_name,product_category,bio_applied,bio_product_type,bio_dosage_l_ha,control_group,treated_group,soil_organic_carbon,soil_soc,soil_ph,nitrogen_kgha,phosphorus_kgha,potassium_kgha,clay_content_pct,sulphur_ppm,zinc_ppm,boron_ppm,avg_temperature_c,heat_stress_days,cumulative_rainfall_mm,growing_degree_days,humidity_pct,wind_speed_kmh,solar_rad_mj,peak_ndvi,yield,observed_yield_q_acre,baseline_yield,treatment_yield,yield_difference,yield_percentage_change,bio_attributed_lift_q,net_profit_rs,field_id,trial_design,replication_count,source,source_url
TR-2024-MA-01223,EXP-2024-MA-ONI-0612,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Onion,Onion,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.67,0.67,7.54,193.3,19.7,319.6,35.3,12.1,0.65,0.69,30.6,3,30.0,1989.0,65.5,9.8,18.1,0.674,113.56,113.56,113.56,113.56,0.0,0.0,0.0,0.0,IND_FIELD_1223,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-01224,EXP-2024-MA-ONI-0612,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Onion,Onion,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.67,0.67,7.54,193.3,19.7,319.6,35.3,12.1,0.65,0.69,30.6,3,30.0,1989.0,65.5,9.8,18.1,0.674,120.44,120.44,113.56,120.44,6.88,6.06,6.88,29848.0,IND_FIELD_1224,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-UT-01225,EXP-2022-UT-SUG-0613,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Sugarcane,Sugarcane,Annual,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.31,0.31,7.96,266.2,20.9,169.2,27.6,15.0,0.75,0.49,28.3,3,30.0,1839.5,77.4,10.2,22.3,0.716,291.15,291.15,291.15,291.15,0.0,0.0,0.0,0.0,IND_FIELD_1225,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-UT-01226,EXP-2022-UT-SUG-0613,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Sugarcane,Sugarcane,Annual,2022,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.31,0.31,7.96,266.2,20.9,169.2,27.6,15.0,0.75,0.49,28.3,3,30.0,1839.5,77.4,10.2,22.3,0.716,303.7,303.7,291.15,303.7,12.55,4.31,12.55,55030.0,IND_FIELD_1226,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-01227,EXP-2024-PU-COT-0614,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Cotton,Cotton,Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.26,0.26,7.73,231.1,25.0,191.2,24.5,16.4,0.66,0.48,25.9,2,559.8,1683.5,57.7,6.6,17.9,0.614,10.17,10.17,10.17,10.17,0.0,0.0,0.0,0.0,IND_FIELD_1227,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-PU-01228,EXP-2024-PU-COT-0614,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Cotton,Cotton,Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.26,0.26,7.73,231.1,25.0,191.2,24.5,16.4,0.66,0.48,25.9,2,559.8,1683.5,57.7,6.6,17.9,0.614,10.62,10.62,10.17,10.62,0.45,4.42,0.45,720.0,IND_FIELD_1228,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TE-01229,EXP-2021-TE-SUG-0615,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.69,0.69,8.36,284.0,17.9,310.6,36.8,15.2,0.65,0.58,27.0,1,181.5,1755.0,78.0,8.8,18.3,0.736,327.55,327.55,327.55,327.55,0.0,0.0,0.0,0.0,IND_FIELD_1229,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-TE-01230,EXP-2021-TE-SUG-0615,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2021,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.69,0.69,8.36,284.0,17.9,310.6,36.8,15.2,0.65,0.58,27.0,1,181.5,1755.0,78.0,8.8,18.3,0.736,360.22,360.22,327.55,360.22,32.67,9.97,32.67,147582.0,IND_FIELD_1230,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-01231,EXP-2023-MA-WHE-0616,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Wheat,Wheat,Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.55,0.55,7.45,290.0,22.8,276.6,42.3,16.5,1.0,0.64,25.1,3,214.8,1631.5,48.7,10.5,18.6,0.572,17.52,17.52,17.52,17.52,0.0,0.0,0.0,0.0,IND_FIELD_1231,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-01232,EXP-2023-MA-WHE-0616,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Wheat,Wheat,Rabi,2023,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.55,0.55,7.45,290.0,22.8,276.6,42.3,16.5,1.0,0.64,25.1,3,214.8,1631.5,48.7,10.5,18.6,0.572,19.93,19.93,17.52,19.93,2.41,13.76,2.41,9736.0,IND_FIELD_1232,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TA-01233,EXP-2022-TA-COT-0617,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.37,0.37,8.36,256.3,10.5,317.8,37.5,19.0,0.73,0.65,27.8,3,652.7,1807.0,40.7,9.7,21.4,0.589,10.38,10.38,10.38,10.38,0.0,0.0,0.0,0.0,IND_FIELD_1233,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TA-01234,EXP-2022-TA-COT-0617,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2022,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.37,0.37,8.36,256.3,10.5,317.8,37.5,19.0,0.73,0.65,27.8,3,652.7,1807.0,40.7,9.7,21.4,0.589,11.57,11.57,10.38,11.57,1.19,11.46,1.19,4124.0,IND_FIELD_1234,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-GU-01235,EXP-2024-GU-MUS-0618,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.25,0.25,7.74,250.2,14.4,338.8,31.3,8.0,0.38,0.38,29.5,4,149.7,1917.5,51.5,10.6,17.7,0.616,5.19,5.19,5.19,5.19,0.0,0.0,0.0,0.0,IND_FIELD_1235,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-GU-01236,EXP-2024-GU-MUS-0618,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.25,0.25,7.74,250.2,14.4,338.8,31.3,8.0,0.38,0.38,29.5,4,149.7,1917.5,51.5,10.6,17.7,0.616,5.47,5.47,5.19,5.47,0.28,5.39,0.28,-62.0,IND_FIELD_1236,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-01237,EXP-2023-TE-TOM-0619,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Tomato,Tomato,Annual,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.49,0.49,7.16,201.3,25.1,280.4,38.3,14.9,0.87,0.43,33.8,3,70.7,2197.0,72.4,10.3,17.5,0.664,166.37,166.37,166.37,166.37,0.0,0.0,0.0,0.0,IND_FIELD_1237,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TE-01238,EXP-2023-TE-TOM-0619,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Tomato,Tomato,Annual,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.5,0,1,0.49,0.49,7.16,201.3,25.1,280.4,38.3,14.9,0.87,0.43,33.8,3,70.7,2197.0,72.4,10.3,17.5,0.664,183.99,183.99,166.37,183.99,17.62,10.59,17.62,78802.0,IND_FIELD_1238,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-01239,EXP-2022-TE-SUG-0620,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.29,0.29,6.83,249.8,23.5,256.3,28.1,11.6,1.15,0.66,30.5,5,46.8,1982.5,69.7,5.8,14.1,0.522,299.45,299.45,299.45,299.45,0.0,0.0,0.0,0.0,IND_FIELD_1239,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-TE-01240,EXP-2022-TE-SUG-0620,ICAR_SYNGENTA_TRIALS,India,Telangana,Telangana & Andhra (Krishna Basin),Warangal,17.9689,79.5941,Sugarcane,Sugarcane,Annual,2022,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.29,0.29,6.83,249.8,23.5,256.3,28.1,11.6,1.15,0.66,30.5,5,46.8,1982.5,69.7,5.8,14.1,0.522,340.26,340.26,299.45,340.26,40.81,13.63,40.81,185026.0,IND_FIELD_1240,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-01241,EXP-2024-UT-MAI-0621,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Maize,Maize,Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.48,0.48,8.38,186.1,22.9,183.9,37.8,17.9,0.76,0.38,32.2,1,591.9,2093.0,64.0,6.5,19.2,0.626,24.19,24.19,24.19,24.19,0.0,0.0,0.0,0.0,IND_FIELD_1241,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-UT-01242,EXP-2024-UT-MAI-0621,ICAR_SYNGENTA_TRIALS,India,Uttar Pradesh,Indo-Gangetic Plain (Central),Varanasi,25.3176,82.9739,Maize,Maize,Kharif,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.48,0.48,8.38,186.1,22.9,183.9,37.8,17.9,0.76,0.38,32.2,1,591.9,2093.0,64.0,6.5,19.2,0.626,25.03,25.03,24.19,25.03,0.84,3.47,0.84,2064.0,IND_FIELD_1242,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-01243,EXP-2022-PU-SOY-0622,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Soybean,Soybean,Kharif,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.47,0.47,7.9,183.2,26.1,194.4,23.9,13.8,0.66,0.53,29.9,5,542.8,1943.5,85.5,5.7,12.8,0.717,10.14,10.14,10.14,10.14,0.0,0.0,0.0,0.0,IND_FIELD_1243,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-PU-01244,EXP-2022-PU-SOY-0622,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Soybean,Soybean,Kharif,2022,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.47,0.47,7.9,183.2,26.1,194.4,23.9,13.8,0.66,0.53,29.9,5,542.8,1943.5,85.5,5.7,12.8,0.717,10.17,10.17,10.14,10.17,0.03,0.3,0.03,-1662.0,IND_FIELD_1244,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-KA-01245,EXP-2023-KA-SUG-0623,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Sugarcane,Sugarcane,Annual,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.61,0.61,6.79,295.8,17.3,285.4,36.4,14.2,0.45,0.6,26.3,0,178.9,1709.5,83.9,11.4,17.4,0.723,335.41,335.41,335.41,335.41,0.0,0.0,0.0,0.0,IND_FIELD_1245,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-KA-01246,EXP-2023-KA-SUG-0623,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Sugarcane,Sugarcane,Annual,2023,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.61,0.61,6.79,295.8,17.3,285.4,36.4,14.2,0.45,0.6,26.3,0,178.9,1709.5,83.9,11.4,17.4,0.723,386.5,386.5,335.41,386.5,51.09,15.23,51.09,232314.0,IND_FIELD_1246,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-01247,EXP-2023-MA-CHI-0624,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,6.6,232.8,25.5,351.9,16.5,9.3,0.35,0.65,29.1,3,291.9,1891.5,68.3,15.8,16.1,0.654,7.82,7.82,7.82,7.82,0.0,0.0,0.0,0.0,IND_FIELD_1247,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-MA-01248,EXP-2023-MA-CHI-0624,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Chickpea (Gram / Chana),Chickpea (Gram / Chana),Rabi,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.52,0.52,6.6,232.8,25.5,351.9,16.5,9.3,0.35,0.65,29.1,3,291.9,1891.5,68.3,15.8,16.1,0.654,8.38,8.38,7.82,8.38,0.56,7.16,0.56,1226.0,IND_FIELD_1248,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-PU-01249,EXP-2025-PU-MUS-0625,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.4,0.4,8.05,204.7,30.3,150.2,32.5,11.8,0.65,0.34,31.3,4,281.4,2034.5,65.0,8.9,16.6,0.764,6.66,6.66,6.66,6.66,0.0,0.0,0.0,0.0,IND_FIELD_1249,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-PU-01250,EXP-2025-PU-MUS-0625,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Mustard / Rapeseed,Mustard / Rapeseed,Rabi,2025,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.4,0.4,8.05,204.7,30.3,150.2,32.5,11.8,0.65,0.34,31.3,4,281.4,2034.5,65.0,8.9,16.6,0.764,8.25,8.25,6.66,8.25,1.59,23.87,1.59,5964.0,IND_FIELD_1250,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-01251,EXP-2024-KA-WHE-0626,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Wheat,Wheat,Rabi,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.7,0.7,6.61,266.7,31.8,340.9,19.0,23.5,0.9,0.64,25.8,3,53.6,1677.0,65.0,6.6,18.0,0.686,17.61,17.61,17.61,17.61,0.0,0.0,0.0,0.0,IND_FIELD_1251,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-KA-01252,EXP-2024-KA-WHE-0626,ICAR_SYNGENTA_TRIALS,India,Karnataka,Karnataka (Deccan Plateau),Dharwad,15.4589,75.0078,Wheat,Wheat,Rabi,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,1.5,0,1,0.7,0.7,6.61,266.7,31.8,340.9,19.0,23.5,0.9,0.64,25.8,3,53.6,1677.0,65.0,6.6,18.0,0.686,18.69,18.69,17.61,18.69,1.08,6.13,1.08,3618.0,IND_FIELD_1252,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-MA-01253,EXP-2022-MA-SUG-0627,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Sugarcane,Sugarcane,Annual,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.54,0.54,7.43,206.0,25.9,366.5,41.2,13.3,0.33,0.58,28.8,3,67.8,1872.0,69.7,16.2,18.0,0.599,286.99,286.99,286.99,286.99,0.0,0.0,0.0,0.0,IND_FIELD_1253,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-MA-01254,EXP-2022-MA-SUG-0627,ICAR_SYNGENTA_TRIALS,India,Madhya Pradesh,Madhya Pradesh & Central Belt,Bhopal,23.2599,77.4126,Sugarcane,Sugarcane,Annual,2022,Syngenta CropBio+,Syngenta CropBio+,Biostimulant,1,Syngenta CropBio+,3.0,0,1,0.54,0.54,7.43,206.0,25.9,366.5,41.2,13.3,0.33,0.58,28.8,3,67.8,1872.0,69.7,16.2,18.0,0.599,323.59,323.59,286.99,323.59,36.6,12.75,36.6,165660.0,IND_FIELD_1254,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-01255,EXP-2023-TA-COT-0628,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2023,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.72,0.72,8.28,318.1,23.8,302.2,32.5,16.4,0.98,0.58,25.6,0,707.8,1664.0,58.9,9.2,14.7,0.708,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,IND_FIELD_1255,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2023-TA-01256,EXP-2023-TA-COT-0628,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Cotton,Cotton,Kharif,2023,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,1.5,0,1,0.72,0.72,8.28,318.1,23.8,302.2,32.5,16.4,0.98,0.58,25.6,0,707.8,1664.0,58.9,9.2,14.7,0.708,12.65,12.65,12.0,12.65,0.65,5.42,0.65,1640.0,IND_FIELD_1256,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-GU-01257,EXP-2025-GU-MAI-0629,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Maize,Maize,Kharif,2025,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.52,0.52,7.73,285.2,15.7,404.8,28.6,15.3,0.92,0.61,26.0,2,648.3,1690.0,84.7,9.6,19.1,0.582,26.67,26.67,26.67,26.67,0.0,0.0,0.0,0.0,IND_FIELD_1257,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2025-GU-01258,EXP-2025-GU-MAI-0629,ICAR_SYNGENTA_TRIALS,India,Gujarat,Gujarat & Saurashtra Plain,Rajkot,22.3039,70.8022,Maize,Maize,Kharif,2025,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.52,0.52,7.73,285.2,15.7,404.8,28.6,15.3,0.92,0.61,26.0,2,648.3,1690.0,84.7,9.6,19.1,0.582,28.58,28.58,26.67,28.58,1.91,7.16,1.91,6986.0,IND_FIELD_1258,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-01259,EXP-2024-MA-TOM-0630,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Tomato,Tomato,Annual,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.65,0.65,7.6,232.5,20.6,286.6,28.0,16.5,0.72,0.45,29.1,4,158.7,1891.5,69.3,3.7,18.2,0.605,148.37,148.37,148.37,148.37,0.0,0.0,0.0,0.0,IND_FIELD_1259,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-MA-01260,EXP-2024-MA-TOM-0630,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Tomato,Tomato,Annual,2024,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.5,0,1,0.65,0.65,7.6,232.5,20.6,286.6,28.0,16.5,0.72,0.45,29.1,4,158.7,1891.5,69.3,3.7,18.2,0.605,170.26,170.26,148.37,170.26,21.89,14.75,21.89,98444.0,IND_FIELD_1260,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-PU-01261,EXP-2021-PU-MAI-0631,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2021,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.34,0.34,7.57,214.4,27.2,178.0,28.0,14.8,0.86,0.53,26.4,0,706.5,1716.0,65.6,12.4,18.8,0.711,23.58,23.58,23.58,23.58,0.0,0.0,0.0,0.0,IND_FIELD_1261,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2021-PU-01262,EXP-2021-PU-MAI-0631,ICAR_SYNGENTA_TRIALS,India,Punjab,Punjab & Haryana (Indo-Gangetic),Ludhiana,30.901,75.8573,Maize,Maize,Kharif,2021,Syngenta Isabion,Syngenta Isabion,Biostimulant,1,Syngenta Isabion,2.0,0,1,0.34,0.34,7.57,214.4,27.2,178.0,28.0,14.8,0.86,0.53,26.4,0,706.5,1716.0,65.6,12.4,18.8,0.711,25.12,25.12,23.58,25.12,1.54,6.53,1.54,5284.0,IND_FIELD_1262,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-01263,EXP-2024-TA-SOY-0632,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Soybean,Soybean,Kharif,2024,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.71,0.71,7.48,262.3,25.1,294.8,31.5,8.8,0.84,0.62,26.2,6,553.0,1703.0,69.9,10.2,18.8,0.708,9.06,9.06,9.06,9.06,0.0,0.0,0.0,0.0,IND_FIELD_1263,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2024-TA-01264,EXP-2024-TA-SOY-0632,ICAR_SYNGENTA_TRIALS,India,Tamil Nadu,Tamil Nadu & Cauvery Delta,Coimbatore,11.0168,76.9558,Soybean,Soybean,Kharif,2024,Syngenta Quantis,Syngenta Quantis,Biostimulant,1,Syngenta Quantis,2.0,0,1,0.71,0.71,7.48,262.3,25.1,294.8,31.5,8.8,0.84,0.62,26.2,6,553.0,1703.0,69.9,10.2,18.8,0.708,10.16,10.16,9.06,10.16,1.1,12.14,1.1,3260.0,IND_FIELD_1264,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
TR-2022-MA-01265,EXP-2022-MA-TOM-0633,ICAR_SYNGENTA_TRIALS,India,Maharashtra,Maharashtra & Vidarbha (Deccan),Nagpur,21.1458,79.0882,Tomato,Tomato,Annual,2022,Control (Untreated Check),Untreated Check,Untreated Check,0,Untreated,0.0,1,0,0.54,0.54,7.74,176.9,15.8,412.0,42.1,12.1,0.74,0.54,32.2,5,183.1,2093.0,63.9,6.5,18.0,0.693,128.48,128.48,128.48,128.48,0.0,0.0,0.0,0.0,IND_FIELD_1265,RCBD - 4 Replications,4,ICAR AICRP & Syngenta Multi-Locational Trials,https://icar.org.in
